Datum,Warengruppe,Umsatz,Kategorie,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Monat,Wetterbedingungen
2016-02-29,2.0,213.574073422175,Broetchen,0,7.0,2.125,10.0,0.0,2.0,Bewoelkungsentwicklung nicht beobachtet
2016-02-29,3.0,85.4670939199535,Croissant,0,7.0,2.125,10.0,0.0,2.0,Bewoelkungsentwicklung nicht beobachtet
2016-02-29,4.0,57.5785820133328,Konditorei,0,7.0,2.125,10.0,0.0,2.0,Bewoelkungsentwicklung nicht beobachtet
2016-02-29,5.0,191.665015079148,Kuchen,0,7.0,2.125,10.0,0.0,2.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-01,5.0,180.928311589106,Kuchen,0,5.0,2.25,8.0,,3.0,
2016-03-01,4.0,93.4974094031413,Konditorei,0,5.0,2.25,8.0,,3.0,
2016-03-01,2.0,227.734771550322,Broetchen,0,5.0,2.25,8.0,,3.0,
2016-03-01,1.0,94.4073594599461,Brot,0,5.0,2.25,8.0,,3.0,
2016-03-01,3.0,71.0119127390675,Croissant,0,5.0,2.25,8.0,,3.0,
2016-03-02,1.0,76.3795550110334,Brot,0,7.0,5.0,16.0,63.0,3.0,Durchgehender maessiger nicht gefrierender Regen
2016-03-02,2.0,222.095648232034,Broetchen,0,7.0,5.0,16.0,63.0,3.0,Durchgehender maessiger nicht gefrierender Regen
2016-03-02,3.0,93.7217542076897,Croissant,0,7.0,5.0,16.0,63.0,3.0,Durchgehender maessiger nicht gefrierender Regen
2016-03-02,4.0,74.8849594920968,Konditorei,0,7.0,5.0,16.0,63.0,3.0,Durchgehender maessiger nicht gefrierender Regen
2016-03-02,5.0,164.355534894709,Kuchen,0,7.0,5.0,16.0,63.0,3.0,Durchgehender maessiger nicht gefrierender Regen
2016-03-03,5.0,154.985702571168,Kuchen,0,7.0,4.75,5.0,21.0,3.0,Regen hat aufgehoert
2016-03-03,4.0,53.3398566608189,Konditorei,0,7.0,4.75,5.0,21.0,3.0,Regen hat aufgehoert
2016-03-03,1.0,116.797066860726,Brot,0,7.0,4.75,5.0,21.0,3.0,Regen hat aufgehoert
2016-03-03,2.0,229.046716982771,Broetchen,0,7.0,4.75,5.0,21.0,3.0,Regen hat aufgehoert
2016-03-03,3.0,88.9616745803378,Croissant,0,7.0,4.75,5.0,21.0,3.0,Regen hat aufgehoert
2016-03-04,1.0,100.459635238409,Brot,0,2.0,3.875,9.0,10.0,3.0,Feuchter Dunst
2016-03-04,2.0,219.883104831763,Broetchen,0,2.0,3.875,9.0,10.0,3.0,Feuchter Dunst
2016-03-04,3.0,98.7464106170893,Croissant,0,2.0,3.875,9.0,10.0,3.0,Feuchter Dunst
2016-03-04,4.0,54.3096350622408,Konditorei,0,2.0,3.875,9.0,10.0,3.0,Feuchter Dunst
2016-03-04,5.0,189.909787668708,Kuchen,0,2.0,3.875,9.0,10.0,3.0,Feuchter Dunst
2016-03-05,4.0,87.0021007839086,Konditorei,0,8.0,3.25,5.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-05,5.0,183.665499323068,Kuchen,0,8.0,3.25,5.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-05,2.0,307.355804230078,Broetchen,0,8.0,3.25,5.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-05,1.0,126.558308460523,Brot,0,8.0,3.25,5.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-05,3.0,105.454582350578,Croissant,0,8.0,3.25,5.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-06,1.0,63.6973176810197,Brot,0,7.0,4.5,11.0,10.0,3.0,Feuchter Dunst
2016-03-06,2.0,424.997870111198,Broetchen,0,7.0,4.5,11.0,10.0,3.0,Feuchter Dunst
2016-03-06,3.0,125.253628707352,Croissant,0,7.0,4.5,11.0,10.0,3.0,Feuchter Dunst
2016-03-06,4.0,89.9769028362655,Konditorei,0,7.0,4.5,11.0,10.0,3.0,Feuchter Dunst
2016-03-06,5.0,237.73551437776,Kuchen,0,7.0,4.5,11.0,10.0,3.0,Feuchter Dunst
2016-03-07,5.0,223.487676344186,Kuchen,0,6.0,4.75,10.0,20.0,3.0,Spruehregen oder Schneegriesel hat aufgehoert
2016-03-07,4.0,59.3154655481707,Konditorei,0,6.0,4.75,10.0,20.0,3.0,Spruehregen oder Schneegriesel hat aufgehoert
2016-03-07,2.0,261.046920938025,Broetchen,0,6.0,4.75,10.0,20.0,3.0,Spruehregen oder Schneegriesel hat aufgehoert
2016-03-07,1.0,100.739810297883,Brot,0,6.0,4.75,10.0,20.0,3.0,Spruehregen oder Schneegriesel hat aufgehoert
2016-03-07,3.0,104.963466896837,Croissant,0,6.0,4.75,10.0,20.0,3.0,Spruehregen oder Schneegriesel hat aufgehoert
2016-03-08,5.0,254.230927805738,Kuchen,0,6.0,5.0,10.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-08,1.0,121.47081943624,Brot,0,6.0,5.0,10.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-08,2.0,266.517131416557,Broetchen,0,6.0,5.0,10.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-08,3.0,73.2317211493194,Croissant,0,6.0,5.0,10.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-08,4.0,86.237361671157,Konditorei,0,6.0,5.0,10.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-09,5.0,259.677695472758,Kuchen,0,0.0,6.75,9.0,5.0,3.0,Trockener Dunst
2016-03-09,3.0,112.702195949417,Croissant,0,0.0,6.75,9.0,5.0,3.0,Trockener Dunst
2016-03-09,2.0,271.328765064048,Broetchen,0,0.0,6.75,9.0,5.0,3.0,Trockener Dunst
2016-03-09,1.0,134.50464200454,Brot,0,0.0,6.75,9.0,5.0,3.0,Trockener Dunst
2016-03-10,1.0,144.670919387674,Brot,0,8.0,4.375,11.0,10.0,3.0,Feuchter Dunst
2016-03-10,2.0,293.908820913272,Broetchen,0,8.0,4.375,11.0,10.0,3.0,Feuchter Dunst
2016-03-10,3.0,60.8341417156009,Croissant,0,8.0,4.375,11.0,10.0,3.0,Feuchter Dunst
2016-03-10,4.0,59.7788825664352,Konditorei,0,8.0,4.375,11.0,10.0,3.0,Feuchter Dunst
2016-03-10,5.0,229.760403843279,Kuchen,0,8.0,4.375,11.0,10.0,3.0,Feuchter Dunst
2016-03-11,5.0,240.691258075457,Kuchen,0,8.0,3.5,11.0,,3.0,
2016-03-11,4.0,84.0911815561759,Konditorei,0,8.0,3.5,11.0,,3.0,
2016-03-11,3.0,91.4520450012182,Croissant,0,8.0,3.5,11.0,,3.0,
2016-03-11,2.0,254.5335408235,Broetchen,0,8.0,3.5,11.0,,3.0,
2016-03-11,1.0,147.967084273896,Brot,0,8.0,3.5,11.0,,3.0,
2016-03-12,1.0,156.983737754714,Brot,0,8.0,2.75,7.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-12,2.0,369.210704930203,Broetchen,0,8.0,2.75,7.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-12,3.0,123.879594747325,Croissant,0,8.0,2.75,7.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-12,4.0,64.8612566543002,Konditorei,0,8.0,2.75,7.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-12,5.0,257.066009798004,Kuchen,0,8.0,2.75,7.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-13,5.0,358.149041587833,Kuchen,0,8.0,0.875,8.0,10.0,3.0,Feuchter Dunst
2016-03-13,4.0,122.358145037394,Konditorei,0,8.0,0.875,8.0,10.0,3.0,Feuchter Dunst
2016-03-13,3.0,141.827571462778,Croissant,0,8.0,0.875,8.0,10.0,3.0,Feuchter Dunst
2016-03-13,2.0,457.374192354555,Broetchen,0,8.0,0.875,8.0,10.0,3.0,Feuchter Dunst
2016-03-13,1.0,85.1258324563042,Brot,0,8.0,0.875,8.0,10.0,3.0,Feuchter Dunst
2016-03-14,1.0,82.3443055655689,Brot,0,8.0,5.0,8.0,10.0,3.0,Feuchter Dunst
2016-03-14,2.0,248.430200784947,Broetchen,0,8.0,5.0,8.0,10.0,3.0,Feuchter Dunst
2016-03-14,3.0,106.168003108515,Croissant,0,8.0,5.0,8.0,10.0,3.0,Feuchter Dunst
2016-03-14,4.0,65.7551183672035,Konditorei,0,8.0,5.0,8.0,10.0,3.0,Feuchter Dunst
2016-03-14,5.0,216.472813308732,Kuchen,0,8.0,5.0,8.0,10.0,3.0,Feuchter Dunst
2016-03-15,5.0,277.612340356285,Kuchen,0,5.0,5.75,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-15,4.0,78.5327059559345,Konditorei,0,5.0,5.75,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-15,3.0,85.1205684450089,Croissant,0,5.0,5.75,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-15,2.0,274.617100464435,Broetchen,0,5.0,5.75,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-15,1.0,135.410674142097,Brot,0,5.0,5.75,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-16,1.0,149.729711282462,Brot,0,1.0,6.375,11.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-16,2.0,284.674093245276,Broetchen,0,1.0,6.375,11.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-16,3.0,103.320840659689,Croissant,0,1.0,6.375,11.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-16,4.0,74.3282044980244,Konditorei,0,1.0,6.375,11.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-16,5.0,239.608116730981,Kuchen,0,1.0,6.375,11.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-17,5.0,259.197413669464,Kuchen,0,0.0,9.25,12.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-17,4.0,76.6750730683855,Konditorei,0,0.0,9.25,12.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-17,1.0,171.39484313798,Brot,0,0.0,9.25,12.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-17,2.0,292.66701959477,Broetchen,0,0.0,9.25,12.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-17,3.0,102.115552422329,Croissant,0,0.0,9.25,12.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-18,1.0,107.770107847376,Brot,0,8.0,5.375,9.0,21.0,3.0,Regen hat aufgehoert
2016-03-18,2.0,271.254945413232,Broetchen,0,8.0,5.375,9.0,21.0,3.0,Regen hat aufgehoert
2016-03-18,3.0,83.2732058217668,Croissant,0,8.0,5.375,9.0,21.0,3.0,Regen hat aufgehoert
2016-03-18,4.0,85.0144032931207,Konditorei,0,8.0,5.375,9.0,21.0,3.0,Regen hat aufgehoert
2016-03-18,5.0,310.248622540004,Kuchen,0,8.0,5.375,9.0,21.0,3.0,Regen hat aufgehoert
2016-03-19,5.0,319.459082188137,Kuchen,0,7.0,6.0,15.0,45.0,3.0,Nebel Himmel ist nicht erkennbar
2016-03-19,4.0,82.3119212358549,Konditorei,0,7.0,6.0,15.0,45.0,3.0,Nebel Himmel ist nicht erkennbar
2016-03-19,3.0,139.178861828601,Croissant,0,7.0,6.0,15.0,45.0,3.0,Nebel Himmel ist nicht erkennbar
2016-03-19,1.0,123.305215643708,Brot,0,7.0,6.0,15.0,45.0,3.0,Nebel Himmel ist nicht erkennbar
2016-03-19,2.0,380.23741771866,Broetchen,0,7.0,6.0,15.0,45.0,3.0,Nebel Himmel ist nicht erkennbar
2016-03-20,1.0,60.1580699950504,Brot,0,6.0,8.625,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-20,2.0,527.51544193685,Broetchen,0,6.0,8.625,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-20,3.0,184.166261199202,Croissant,0,6.0,8.625,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-20,4.0,106.4494715151,Konditorei,0,6.0,8.625,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-20,5.0,351.534522494821,Kuchen,0,6.0,8.625,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-21,5.0,279.296769510573,Kuchen,0,7.0,7.5,19.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-21,4.0,75.4092115243714,Konditorei,0,7.0,7.5,19.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-21,1.0,111.594469309437,Brot,0,7.0,7.5,19.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-21,2.0,270.390507218686,Broetchen,0,7.0,7.5,19.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-21,3.0,112.199506864566,Croissant,0,7.0,7.5,19.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-22,1.0,123.498900492749,Brot,0,7.0,8.125,13.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-22,2.0,305.474521378648,Broetchen,0,7.0,8.125,13.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-22,3.0,106.189967034507,Croissant,0,7.0,8.125,13.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-22,4.0,64.4622775695536,Konditorei,0,7.0,8.125,13.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-22,5.0,269.214268402338,Kuchen,0,7.0,8.125,13.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-23,1.0,170.980616905401,Brot,0,1.0,9.125,13.0,,3.0,
2016-03-23,2.0,328.778860928535,Broetchen,0,1.0,9.125,13.0,,3.0,
2016-03-23,3.0,108.098676775929,Croissant,0,1.0,9.125,13.0,,3.0,
2016-03-23,4.0,54.9613227217267,Konditorei,0,1.0,9.125,13.0,,3.0,
2016-03-23,5.0,278.851630298633,Kuchen,0,1.0,9.125,13.0,,3.0,
2016-03-26,5.0,481.654957864093,Kuchen,0,1.0,9.75,9.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-26,3.0,284.681250764875,Croissant,0,1.0,9.75,9.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-26,4.0,58.5372758928461,Konditorei,0,1.0,9.75,9.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-26,2.0,603.695640303816,Broetchen,0,1.0,9.75,9.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-26,1.0,233.436259088557,Brot,0,1.0,9.75,9.0,0.0,3.0,Bewoelkungsentwicklung nicht beobachtet
2016-03-27,1.0,92.2009391869641,Brot,0,7.0,8.625,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-27,2.0,684.171162722579,Broetchen,0,7.0,8.625,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-27,3.0,189.788106034315,Croissant,0,7.0,8.625,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-27,4.0,141.426208355897,Konditorei,0,7.0,8.625,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-27,5.0,321.238551565509,Kuchen,0,7.0,8.625,12.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-28,5.0,295.412643657617,Kuchen,0,6.0,11.625,18.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-28,4.0,121.314930976408,Konditorei,0,6.0,11.625,18.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-28,3.0,222.678061175997,Croissant,0,6.0,11.625,18.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-28,2.0,593.601919712894,Broetchen,0,6.0,11.625,18.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-28,1.0,78.9437065311216,Brot,0,6.0,11.625,18.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-29,1.0,119.200195257023,Brot,0,6.0,10.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-29,2.0,384.312439396431,Broetchen,0,6.0,10.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-29,3.0,102.221734637477,Croissant,0,6.0,10.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-29,4.0,67.7767299139779,Konditorei,0,6.0,10.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-29,5.0,230.574162176282,Kuchen,0,6.0,10.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-30,5.0,241.966349438166,Kuchen,0,5.0,8.5,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-30,4.0,72.2946923139008,Konditorei,0,5.0,8.5,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-30,3.0,117.881664269555,Croissant,0,5.0,8.5,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-30,2.0,337.623139607796,Broetchen,0,5.0,8.5,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-30,1.0,60.5126024929405,Brot,0,5.0,8.5,15.0,61.0,3.0,Durchgehender leichter und nicht gefrierender Regen
2016-03-31,1.0,98.7497125455811,Brot,0,4.0,9.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-31,2.0,368.852751120523,Broetchen,0,4.0,9.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-31,3.0,126.127818313849,Croissant,0,4.0,9.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-31,4.0,76.3978378241098,Konditorei,0,4.0,9.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-03-31,5.0,239.635864704663,Kuchen,0,4.0,9.0,13.0,21.0,3.0,Regen hat aufgehoert
2016-04-01,5.0,288.46151804369,Kuchen,0,0.0,9.125,7.0,,4.0,
2016-04-01,4.0,69.1621393027721,Konditorei,0,0.0,9.125,7.0,,4.0,
2016-04-01,3.0,111.815006377573,Croissant,0,0.0,9.125,7.0,,4.0,
2016-04-01,2.0,369.569826021304,Broetchen,0,0.0,9.125,7.0,,4.0,
2016-04-01,1.0,126.578280724595,Brot,0,0.0,9.125,7.0,,4.0,
2016-04-02,1.0,87.3944207425519,Brot,0,3.0,12.75,8.0,,4.0,
2016-04-02,2.0,436.278040312197,Broetchen,0,3.0,12.75,8.0,,4.0,
2016-04-02,3.0,189.133194226414,Croissant,0,3.0,12.75,8.0,,4.0,
2016-04-02,4.0,65.3028239253893,Konditorei,0,3.0,12.75,8.0,,4.0,
2016-04-02,5.0,247.661267823671,Kuchen,0,3.0,12.75,8.0,,4.0,
2016-04-03,5.0,234.641380413364,Kuchen,0,7.0,15.5,5.0,21.0,4.0,Regen hat aufgehoert
2016-04-03,4.0,86.220713636422,Konditorei,0,7.0,15.5,5.0,21.0,4.0,Regen hat aufgehoert
2016-04-03,3.0,166.207053633233,Croissant,0,7.0,15.5,5.0,21.0,4.0,Regen hat aufgehoert
2016-04-03,2.0,401.200597393477,Broetchen,0,7.0,15.5,5.0,21.0,4.0,Regen hat aufgehoert
2016-04-03,1.0,59.9447846766429,Brot,0,7.0,15.5,5.0,21.0,4.0,Regen hat aufgehoert
2016-04-04,1.0,137.947934007478,Brot,0,6.0,17.375,6.0,21.0,4.0,Regen hat aufgehoert
2016-04-04,2.0,261.63640016653,Broetchen,0,6.0,17.375,6.0,21.0,4.0,Regen hat aufgehoert
2016-04-04,3.0,128.292980884662,Croissant,0,6.0,17.375,6.0,21.0,4.0,Regen hat aufgehoert
2016-04-04,4.0,59.9058128787491,Konditorei,0,6.0,17.375,6.0,21.0,4.0,Regen hat aufgehoert
2016-04-04,5.0,201.497255314954,Kuchen,0,6.0,17.375,6.0,21.0,4.0,Regen hat aufgehoert
2016-04-05,5.0,218.413027097897,Kuchen,0,7.0,10.0,7.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-05,4.0,58.9720553146971,Konditorei,0,7.0,10.0,7.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-05,3.0,99.5827121199856,Croissant,0,7.0,10.0,7.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-05,2.0,246.716621441029,Broetchen,0,7.0,10.0,7.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-05,1.0,94.142825899826,Brot,0,7.0,10.0,7.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-06,1.0,115.447838356541,Brot,0,6.0,11.125,12.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-06,2.0,285.481476537921,Broetchen,0,6.0,11.125,12.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-06,3.0,97.0822637355334,Croissant,0,6.0,11.125,12.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-06,4.0,57.02264586249,Konditorei,0,6.0,11.125,12.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-06,5.0,223.914811749007,Kuchen,0,6.0,11.125,12.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-07,5.0,252.585105953365,Kuchen,0,6.0,8.625,13.0,21.0,4.0,Regen hat aufgehoert
2016-04-07,4.0,54.3071271105345,Konditorei,0,6.0,8.625,13.0,21.0,4.0,Regen hat aufgehoert
2016-04-07,2.0,281.790814958438,Broetchen,0,6.0,8.625,13.0,21.0,4.0,Regen hat aufgehoert
2016-04-07,1.0,89.6184406128346,Brot,0,6.0,8.625,13.0,21.0,4.0,Regen hat aufgehoert
2016-04-07,3.0,107.132064321167,Croissant,0,6.0,8.625,13.0,21.0,4.0,Regen hat aufgehoert
2016-04-08,1.0,78.1961621702536,Brot,0,6.0,9.0,9.0,63.0,4.0,Durchgehender maessiger nicht gefrierender Regen
2016-04-08,2.0,256.02856475427,Broetchen,0,6.0,9.0,9.0,63.0,4.0,Durchgehender maessiger nicht gefrierender Regen
2016-04-08,3.0,120.523884707092,Croissant,0,6.0,9.0,9.0,63.0,4.0,Durchgehender maessiger nicht gefrierender Regen
2016-04-08,4.0,74.0266572205362,Konditorei,0,6.0,9.0,9.0,63.0,4.0,Durchgehender maessiger nicht gefrierender Regen
2016-04-08,5.0,194.066874820885,Kuchen,0,6.0,9.0,9.0,63.0,4.0,Durchgehender maessiger nicht gefrierender Regen
2016-04-09,2.0,350.321119468727,Broetchen,0,4.0,10.125,11.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-09,1.0,147.991506901966,Brot,0,4.0,10.125,11.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-09,3.0,109.938038337504,Croissant,0,4.0,10.125,11.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-09,4.0,88.7240563710287,Konditorei,0,4.0,10.125,11.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-09,5.0,234.167630912455,Kuchen,0,4.0,10.125,11.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-10,3.0,129.352661247474,Croissant,0,7.0,10.875,13.0,,4.0,
2016-04-10,4.0,188.227432737985,Konditorei,0,7.0,10.875,13.0,,4.0,
2016-04-10,1.0,52.0436407239646,Brot,0,7.0,10.875,13.0,,4.0,
2016-04-10,2.0,396.748147555459,Broetchen,0,7.0,10.875,13.0,,4.0,
2016-04-10,5.0,244.033068510366,Kuchen,0,7.0,10.875,13.0,,4.0,
2016-04-11,5.0,200.384279419303,Kuchen,0,1.0,10.0,15.0,5.0,4.0,Trockener Dunst
2016-04-11,4.0,63.5917525356622,Konditorei,0,1.0,10.0,15.0,5.0,4.0,Trockener Dunst
2016-04-11,3.0,108.061463379292,Croissant,0,1.0,10.0,15.0,5.0,4.0,Trockener Dunst
2016-04-11,2.0,266.366625292038,Broetchen,0,1.0,10.0,15.0,5.0,4.0,Trockener Dunst
2016-04-11,1.0,123.702699233727,Brot,0,1.0,10.0,15.0,5.0,4.0,Trockener Dunst
2016-04-12,1.0,132.521415737209,Brot,0,6.0,8.0,9.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-12,2.0,258.442290134172,Broetchen,0,6.0,8.0,9.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-12,3.0,94.4609362964128,Croissant,0,6.0,8.0,9.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-12,4.0,75.012720073973,Konditorei,0,6.0,8.0,9.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-12,5.0,192.217013566236,Kuchen,0,6.0,8.0,9.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-13,5.0,205.053912073887,Kuchen,0,5.0,9.75,11.0,10.0,4.0,Feuchter Dunst
2016-04-13,4.0,68.3800760787528,Konditorei,0,5.0,9.75,11.0,10.0,4.0,Feuchter Dunst
2016-04-13,3.0,103.935299590913,Croissant,0,5.0,9.75,11.0,10.0,4.0,Feuchter Dunst
2016-04-13,2.0,264.607767409568,Broetchen,0,5.0,9.75,11.0,10.0,4.0,Feuchter Dunst
2016-04-13,1.0,94.2383228667346,Brot,0,5.0,9.75,11.0,10.0,4.0,Feuchter Dunst
2016-04-14,1.0,147.451316499508,Brot,0,6.0,10.0,8.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-14,2.0,265.260826538153,Broetchen,0,6.0,10.0,8.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-14,3.0,91.246014388283,Croissant,0,6.0,10.0,8.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-14,4.0,79.6651618752898,Konditorei,0,6.0,10.0,8.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-14,5.0,203.526804979814,Kuchen,0,6.0,10.0,8.0,0.0,4.0,Bewoelkungsentwicklung nicht beobachtet
2016-04-15,5.0,215.677749048544,Kuchen,0,7.0,10.625,8.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-15,4.0,85.5021019405904,Konditorei,0,7.0,10.625,8.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-15,3.0,86.3777902545636,Croissant,0,7.0,10.625,8.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-15,2.0,252.480598904069,Broetchen,0,7.0,10.625,8.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-15,1.0,114.065751428593,Brot,0,7.0,10.625,8.0,61.0,4.0,Durchgehender leichter und nicht gefrierender Regen
2016-04-16,1.0,154.36608888434,Brot,0,6.0,12.75,15.0,53.0,4.0,Durchgehender maessiger und nicht gefrierender Spruehregen
2016-04-16,2.0,343.737114318693,Broetchen,0,6.0,12.75,15.0,53.0,4.0,Durchgehender maessiger und nicht gefrierender Spruehregen
2016-04-16,3.0,163.804926988699,Croissant,0,6.0,12.75,15.0,53.0,4.0,Durchgehender maessiger und nicht gefrierender Spruehregen
2016-04-16,4.0,38.0034581066634,Konditorei,0,6.0,12.75,15.0,53.0,4.0,Durchgehender maessiger und nicht gefrierender Spruehregen
2016-04-16,5.0,266.268834875461,Kuchen,0,6.0,12.75,15.0,53.0,4.0,Durchgehender maessiger und nicht gefrierender Spruehregen
